date,temp_max_c,temp_min_c,humidity_pct
2025-01-09,19.7,9.5,62.3
2025-01-10,20.3,8.7,46.6
2025-01-11,19.5,8.8,49.8
2025-01-12,22.4,7.2,63.7
2025-01-13,21.7,8.7,60.3
2025-01-14,19.2,8.0,52.0
2025-01-15,22.8,10.1,44.4
2025-01-16,21.3,10.3,54.3
2025-01-17,14.7,9.0,51.8
2025-01-18,20.1,9.7,54.7
2025-01-19,21.5,8.8,57.0
2025-01-20,21.5,10.3,55.8
2025-01-21,18.3,5.3,54.0
2025-01-22,17.7,10.5,55.3
2025-01-23,18.8,10.8,50.1
2025-01-24,19.0,7.9,45.5
2025-01-25,19.4,9.7,55.6
2025-01-26,16.3,6.5,56.5
2025-01-27,20.1,6.8,56.8
2025-01-28,16.7,8.4,57.5
2025-01-29,19.5,7.2,51.7
2025-01-30,19.8,9.5,53.4
2025-01-31,20.9,8.7,57.1
2025-02-01,23.5,11.1,52.9
2025-02-02,20.4,10.8,46.5
2025-02-03,19.9,9.3,50.6
2025-02-04,19.2,7.8,41.7
2025-02-05,22.1,10.0,45.9
2025-02-06,21.5,9.2,46.4
2025-02-07,20.6,8.9,55.9
2025-02-08,21.3,10.9,49.8
2025-02-09,20.6,10.1,48.4
2025-02-10,18.3,11.6,51.2
2025-02-11,22.7,11.4,50.2
2025-02-12,22.0,8.5,49.0
2025-02-13,18.8,7.5,45.6
2025-02-14,22.6,10.7,53.8
2025-02-15,20.3,10.9,49.0
2025-02-16,22.9,10.9,43.8
2025-02-17,22.0,8.7,44.8
2025-02-18,20.5,8.3,51.0
2025-02-19,22.9,10.9,47.4
2025-02-20,22.7,9.7,49.8
2025-02-21,20.7,10.0,47.7
2025-02-22,22.6,11.3,54.4
2025-02-23,19.7,7.5,49.2
2025-02-24,22.0,9.5,51.9
2025-02-25,22.9,7.9,48.0
2025-02-26,20.9,11.4,48.1
2025-02-27,21.0,10.2,46.3
2025-02-28,21.9,10.8,45.5
2025-03-01,23.7,13.0,43.1
2025-03-02,23.4,11.2,43.1
2025-03-03,24.3,16.7,40.6
2025-03-04,21.3,9.8,50.7
2025-03-05,26.7,11.7,42.2
2025-03-06,24.7,10.6,40.7
2025-03-07,28.4,8.4,43.2
2025-03-08,22.9,14.1,41.5
2025-03-09,25.4,12.4,48.9
2025-03-10,23.3,12.0,36.1
2025-03-11,28.4,12.6,40.0
2025-03-12,27.1,10.6,40.9
2025-03-13,20.2,11.7,44.1
2025-03-14,22.6,12.7,40.0
2025-03-15,23.2,13.2,45.9
2025-03-16,24.7,15.9,42.2
2025-03-17,25.0,10.7,44.9
2025-03-18,24.7,12.3,38.7
2025-03-19,25.7,13.0,40.2
2025-03-20,23.7,10.9,45.6
2025-03-21,24.1,10.7,45.1
2025-03-22,24.1,12.2,40.4
2025-03-23,26.1,11.3,45.4
2025-03-24,27.1,12.7,40.6
2025-03-25,27.5,9.8,37.6
2025-03-26,26.7,11.8,36.9
2025-03-27,23.0,13.0,44.8
2025-03-28,21.3,12.7,41.5
2025-03-29,21.6,11.2,42.2
2025-03-30,24.5,14.1,37.7
2025-03-31,23.8,10.9,35.2
2025-04-01,30.4,18.0,43.6
2025-04-02,28.6,14.7,45.4
2025-04-03,28.4,16.9,38.2
2025-04-04,27.9,16.8,33.3
2025-04-05,29.2,19.2,39.5
2025-04-06,32.1,13.1,39.3
2025-04-07,26.2,17.4,42.2
2025-04-08,28.3,16.2,43.1
2025-04-09,28.2,16.2,41.7
2025-04-10,27.6,15.9,45.4
2025-04-11,28.4,15.4,41.0
2025-04-12,31.8,16.8,36.4
2025-04-13,27.8,14.7,39.8
2025-04-14,29.7,15.9,40.8
2025-04-15,32.3,15.7,43.3
2025-04-16,27.8,16.7,40.1
2025-04-17,28.4,14.1,37.8
2025-04-18,27.6,18.1,36.6
2025-04-19,31.2,17.2,42.1
2025-04-20,26.9,15.5,38.9
2025-04-21,29.3,13.5,38.0
2025-04-22,29.0,17.1,37.9
2025-04-23,28.3,16.6,40.9
2025-04-24,26.5,14.1,40.7
2025-04-25,26.8,18.1,34.5
2025-04-26,29.0,17.5,49.4
2025-04-27,28.5,14.9,35.6
2025-04-28,28.7,16.7,38.6
2025-04-29,30.3,14.8,35.7
2025-04-30,26.5,13.9,42.7
2025-05-01,33.2,20.3,44.3
2025-05-02,34.9,18.4,42.8
2025-05-03,32.1,17.6,47.7
2025-05-04,32.4,21.4,37.3
2025-05-05,31.6,20.5,42.7
2025-05-06,34.9,19.0,39.3
2025-05-07,40.0,17.3,38.7
2025-05-08,30.7,19.4,39.5
2025-05-09,34.1,18.9,44.8
2025-05-10,32.9,18.6,45.5
2025-05-11,34.6,21.6,41.6
2025-05-12,31.7,17.2,43.3
2025-05-13,35.2,20.9,42.5
2025-05-14,34.0,19.3,44.7
2025-05-15,34.3,18.2,42.4
2025-05-16,34.0,19.5,53.0
2025-05-17,31.6,19.8,40.9
2025-05-18,34.3,21.9,44.3
2025-05-19,33.3,17.0,33.7
2025-05-20,36.3,18.0,39.3
2025-05-21,35.8,21.9,38.7
2025-05-22,36.2,18.7,43.4
2025-05-23,30.4,17.6,44.4
2025-05-24,35.3,18.4,46.3
2025-05-25,33.5,20.7,37.5
2025-05-26,29.0,19.5,42.1
2025-05-27,31.9,18.3,34.3
2025-05-28,37.4,19.3,34.9
2025-05-29,34.6,20.4,42.3
2025-05-30,32.8,20.1,38.1
2025-05-31,30.5,17.4,34.9
2025-06-01,36.3,21.9,49.2
2025-06-02,32.3,24.0,47.0
2025-06-03,35.0,18.6,44.1
2025-06-04,38.1,21.6,45.5
2025-06-05,35.6,20.3,47.6
2025-06-06,34.1,22.3,52.3
2025-06-07,37.3,23.8,52.3
2025-06-08,31.4,22.8,51.8
2025-06-09,36.9,20.4,48.3
2025-06-10,45.3,19.9,55.5
2025-06-11,38.0,21.4,45.2
2025-06-12,37.3,20.7,48.3
2025-06-13,36.4,21.3,48.4
2025-06-14,38.5,21.5,47.6
2025-06-15,32.5,23.0,47.9
2025-06-16,38.1,19.7,52.8
2025-06-17,37.0,21.9,42.6
2025-06-18,35.8,20.7,43.7
2025-06-19,36.4,19.3,49.6
2025-06-20,36.3,22.5,46.3
2025-06-21,37.9,20.7,47.4
2025-06-22,33.1,22.8,46.1
2025-06-23,34.2,19.4,43.7
2025-06-24,34.4,20.2,41.3
2025-06-25,34.2,22.0,43.1
2025-06-26,35.3,23.6,46.0
2025-06-27,34.2,21.2,51.0
2025-06-28,36.1,19.7,48.9
2025-06-29,34.1,21.0,45.4
2025-06-30,33.2,19.8,50.0
2025-07-01,35.1,20.5,52.0
2025-07-02,36.2,20.8,52.8
2025-07-03,39.1,21.7,53.0
2025-07-04,36.1,22.1,52.4
2025-07-05,35.0,21.6,44.7
2025-07-06,34.8,23.7,55.6
2025-07-07,33.9,21.3,59.0
2025-07-08,35.5,20.6,59.8
2025-07-09,35.7,25.3,59.4
2025-07-10,37.2,24.5,50.8
2025-07-11,34.5,21.1,57.2
2025-07-12,37.9,23.1,50.6
2025-07-13,36.9,20.5,47.4
2025-07-14,38.1,22.6,52.8
2025-07-15,35.4,21.0,49.6
2025-07-16,37.5,20.2,54.8
2025-07-17,37.8,21.2,53.7
2025-07-18,33.6,23.6,57.7
2025-07-19,35.5,21.5,55.0
2025-07-20,37.6,19.6,51.8
2025-07-21,34.3,20.3,49.8
2025-07-22,37.3,22.8,61.4
2025-07-23,36.7,21.8,55.3
2025-07-24,37.1,21.2,52.5
2025-07-25,34.4,21.1,49.5
2025-07-26,36.0,22.6,48.7
2025-07-27,37.1,20.8,56.3
2025-07-28,36.7,20.2,56.8
2025-07-29,37.6,21.9,44.6
2025-07-30,37.1,22.8,57.5
2025-07-31,35.1,23.2,58.7
2025-08-01,34.2,21.3,61.1
2025-08-02,37.4,23.5,59.0
2025-08-03,34.9,23.6,61.2
2025-08-04,36.5,22.4,61.7
2025-08-05,35.6,22.1,66.3
2025-08-06,34.1,23.0,60.0
2025-08-07,35.4,20.4,61.9
2025-08-08,35.1,20.6,64.4
2025-08-09,34.9,21.7,66.4
2025-08-10,36.1,24.9,57.3
2025-08-11,34.5,23.2,65.6
2025-08-12,32.4,21.6,64.3
2025-08-13,34.9,20.2,64.0
2025-08-14,37.2,21.6,66.1
2025-08-15,35.9,21.3,55.3
2025-08-16,37.1,20.3,61.3
2025-08-17,33.1,24.5,68.1
2025-08-18,36.2,21.5,67.1
2025-08-19,35.7,21.6,67.0
2025-08-20,33.4,21.7,60.7
2025-08-21,34.0,22.5,65.3
2025-08-22,33.3,22.9,65.6
2025-08-23,40.9,21.7,67.1
2025-08-24,37.5,22.6,53.4
2025-08-25,38.9,22.1,63.2
2025-08-26,35.4,24.5,57.5
2025-08-27,38.1,22.7,65.0
2025-08-28,32.1,21.7,67.1
2025-08-29,33.7,21.5,57.6
2025-08-30,36.2,20.9,61.4
2025-08-31,36.5,22.5,56.8
2025-09-01,32.1,18.4,68.7
2025-09-02,33.3,18.9,63.1
2025-09-03,31.2,20.7,63.7
2025-09-04,34.5,22.8,65.2
2025-09-05,33.1,19.6,73.1
2025-09-06,31.1,20.0,67.8
2025-09-07,31.6,24.9,67.0
2025-09-08,32.7,19.7,67.4
2025-09-09,32.0,20.5,71.8
2025-09-10,32.0,21.7,65.3
2025-09-11,34.9,20.0,63.9
2025-09-12,32.6,22.9,66.2
2025-09-13,31.5,20.9,64.9
2025-09-14,33.6,20.2,69.1
2025-09-15,34.7,21.8,73.8
2025-09-16,33.6,23.7,72.9
2025-09-17,32.6,22.2,64.8
2025-09-18,32.7,21.0,64.6
2025-09-19,33.7,21.0,75.8
2025-09-20,34.5,20.8,65.1
2025-09-21,32.1,20.2,64.8
2025-09-22,33.1,19.2,66.6
2025-09-23,34.0,20.3,63.3
2025-09-24,32.2,22.3,64.7
2025-09-25,35.9,18.8,64.6
2025-09-26,34.2,23.0,67.0
2025-09-27,30.1,20.7,64.2
2025-09-28,31.9,20.6,65.4
2025-09-29,33.0,21.3,66.6
2025-09-30,29.9,20.9,57.4
2025-10-01,29.2,17.5,66.1
2025-10-02,32.9,20.4,75.1
2025-10-03,29.5,17.4,71.6
2025-10-04,32.0,18.0,69.2
2025-10-05,28.0,18.0,73.1
2025-10-06,27.5,19.6,70.3
2025-10-07,33.1,18.4,74.8
2025-10-08,27.3,21.5,70.1
2025-10-09,29.0,20.2,70.4
2025-10-10,26.9,19.0,72.0
2025-10-11,29.1,17.5,63.4
2025-10-12,32.1,17.5,71.2
2025-10-13,28.2,17.1,70.9
2025-10-14,27.5,19.4,63.4
2025-10-15,30.2,19.8,68.1
2025-10-16,29.5,19.3,68.1
2025-10-17,28.7,17.9,80.7
2025-10-18,27.7,17.9,68.1
2025-10-19,28.1,16.8,67.2
2025-10-20,29.4,19.8,76.3
2025-10-21,26.8,16.8,69.7
2025-10-22,27.4,17.1,69.0
2025-10-23,28.1,17.0,70.7
2025-10-24,27.7,17.8,71.1
2025-10-25,30.4,18.4,74.2
2025-10-26,29.4,16.1,75.7
2025-10-27,34.2,19.3,76.2
2025-10-28,31.1,17.5,72.3
2025-10-29,27.9,17.4,72.1
2025-10-30,29.3,17.2,64.2
2025-10-31,30.6,18.1,70.4
2025-11-01,22.6,13.1,67.7
2025-11-02,20.8,15.8,67.9
2025-11-03,26.1,15.5,65.6
2025-11-04,25.1,12.6,64.2
2025-11-05,26.5,13.4,64.8
2025-11-06,25.0,14.2,71.7
2025-11-07,21.9,13.8,63.6
2025-11-08,24.2,13.8,64.1
2025-11-09,21.0,12.3,71.6
2025-11-10,23.5,12.6,68.6
2025-11-11,22.1,15.4,71.3
2025-11-12,24.2,13.4,60.6
2025-11-13,25.0,17.0,68.7
2025-11-14,23.2,15.3,66.3
2025-11-15,22.0,14.0,70.3
2025-11-16,20.9,15.6,74.4
2025-11-17,24.1,13.5,62.2
2025-11-18,25.1,13.8,72.7
2025-11-19,26.9,15.9,68.6
2025-11-20,20.9,16.0,66.0
2025-11-21,23.3,15.7,69.8
2025-11-22,22.3,13.7,66.7
2025-11-23,23.9,12.5,73.8
2025-11-24,23.9,15.1,72.1
2025-11-25,28.0,15.2,65.0
2025-11-26,23.4,15.4,74.5
2025-11-27,21.5,16.8,65.7
2025-11-28,23.8,13.6,70.3
2025-11-29,23.8,14.1,64.2
2025-11-30,26.8,14.7,67.7
2025-12-01,24.0,11.1,67.9
2025-12-02,19.7,10.4,61.8
2025-12-03,21.7,10.6,55.7
2025-12-04,21.2,9.9,63.4
2025-12-05,21.9,9.8,65.0
2025-12-06,20.2,10.0,60.4
2025-12-07,20.0,9.7,65.6
2025-12-08,16.1,11.0,62.1
2025-12-09,18.3,11.3,62.3
2025-12-10,21.2,12.0,63.3
2025-12-11,17.3,8.0,62.2
2025-12-12,18.0,13.2,62.1
2025-12-13,17.0,7.2,60.3
2025-12-14,15.9,10.9,53.3
2025-12-15,21.7,9.5,66.9
2025-12-16,18.1,9.5,66.8
2025-12-17,17.3,11.1,68.2
2025-12-18,18.4,10.0,69.0
2025-12-19,22.8,12.4,62.1
2025-12-20,19.5,9.9,61.0
2025-12-21,21.6,11.4,64.5
2025-12-22,19.0,11.3,64.4
2025-12-23,20.6,11.9,61.0
2025-12-24,20.4,11.7,59.5
2025-12-25,21.8,11.2,68.4
2025-12-26,22.5,9.4,69.6
2025-12-27,19.4,8.5,61.4
2025-12-28,19.6,9.0,66.4
2025-12-29,21.1,11.1,57.0
2025-12-30,23.5,10.8,67.1
2025-12-31,20.8,10.7,65.5
